respondent_id,mbti_label,IE01,IE02,IE03,IE04,NS01,NS02,NS03,NS04,TF01,TF02,TF03,TF04,JP01,JP02,JP03,JP04,ie_label,ns_label,tf_label,jp_label
SYN-ISTP-023,ISTP,2,4,3,1,4,2,2,4,3,2,1,2,2,3,2,4,I,S,T,P
SYN-ISTP-024,ISTP,3,3,2,4,2,3,1,5,3,3,2,1,1,3,4,4,I,S,T,P
SYN-ISTP-025,ISTP,2,4,4,1,1,2,3,5,5,2,4,3,2,5,3,5,I,S,T,P
SYN-ISTP-026,ISTP,4,1,1,1,1,4,1,5,4,2,3,2,2,4,3,3,I,S,T,P
SYN-ISTP-027,ISTP,3,2,4,3,3,4,3,5,4,3,5,1,2,3,3,2,I,S,T,P
SYN-ISTP-028,ISTP,5,3,4,4,2,3,4,3,4,1,5,1,2,3,2,4,I,S,T,P
SYN-ISTP-029,ISTP,3,2,4,3,2,1,3,3,5,1,1,1,4,3,2,2,I,S,T,P
SYN-ISTP-030,ISTP,5,1,5,2,3,5,3,4,3,2,4,5,1,4,3,4,I,S,T,P
SYN-ISTP-031,ISTP,5,2,2,4,2,5,4,5,4,2,4,4,2,5,1,4,I,S,T,P
SYN-ISTP-032,ISTP,3,1,2,3,2,3,3,4,4,3,5,2,4,5,1,5,I,S,T,P
SYN-ISTP-033,ISTP,2,2,4,1,4,4,3,2,4,2,5,1,1,5,5,3,I,S,T,P
SYN-ISTP-034,ISTP,5,2,5,3,1,4,2,2,2,1,3,4,2,1,2,3,I,S,T,P
SYN-ISTP-035,ISTP,3,5,4,1,2,5,2,4,3,2,2,1,2,5,3,3,I,S,T,P
SYN-ISTP-036,ISTP,2,2,3,3,2,2,2,2,5,2,5,4,1,5,2,5,I,S,T,P
SYN-ISTP-037,ISTP,4,3,4,2,2,2,3,4,5,2,5,4,3,3,3,3,I,S,T,P
SYN-ISTP-038,ISTP,3,1,2,2,1,3,2,3,4,2,2,3,3,2,2,2,I,S,T,P
SYN-ISTP-039,ISTP,4,5,4,2,3,5,3,1,4,2,3,4,1,3,2,2,I,S,T,P
SYN-ISTP-040,ISTP,1,5,5,3,1,5,2,3,2,1,3,3,1,5,3,4,I,S,T,P
SYN-ISTP-041,ISTP,3,1,2,3,3,3,3,2,5,1,3,2,4,4,1,3,I,S,T,P
SYN-ISTP-042,ISTP,5,4,4,4,3,4,1,5,1,4,3,2,2,5,2,3,I,S,T,P
SYN-ISTP-043,ISTP,5,3,2,3,2,5,3,3,4,2,3,4,1,3,1,2,I,S,T,P
SYN-ISTP-044,ISTP,3,2,3,2,3,4,1,3,2,1,5,3,2,4,2,4,I,S,T,P
SYN-ISTP-045,ISTP,5,1,4,2,3,5,3,2,2,4,3,2,2,2,3,2,I,S,T,P
SYN-ISTP-046,ISTP,3,2,4,4,2,3,1,4,3,5,2,3,4,5,2,5,I,S,T,P
SYN-ISTP-047,ISTP,4,2,5,4,3,3,4,2,3,3,3,3,2,5,4,3,I,S,T,P
SYN-ISTP-048,ISTP,4,4,5,2,2,3,2,5,4,4,5,3,3,5,3,4,I,S,T,P
SYN-ISTP-049,ISTP,5,3,4,5,5,4,5,4,4,2,4,2,3,5,1,5,I,S,T,P
SYN-ISTP-050,ISTP,5,2,2,3,3,2,4,1,5,2,5,3,4,5,2,1,I,S,T,P
SYN-ISTP-051,ISTP,4,2,4,3,4,3,2,4,4,1,5,4,1,5,2,4,I,S,T,P
SYN-ISTP-052,ISTP,4,3,5,3,1,5,1,5,5,1,5,1,2,3,3,4,I,S,T,P
SYN-ISTP-053,ISTP,5,4,4,2,2,5,2,4,3,4,4,2,1,4,2,3,I,S,T,P
SYN-ISTP-054,ISTP,5,2,4,1,2,3,3,1,5,3,4,2,3,4,4,2,I,S,T,P
SYN-ISTP-055,ISTP,5,3,5,1,3,4,4,1,4,1,5,1,4,5,2,4,I,S,T,P
SYN-ISTP-056,ISTP,2,1,5,2,3,4,4,4,4,2,4,1,2,2,4,5,I,S,T,P
SYN-ISTP-057,ISTP,4,2,5,2,3,3,2,3,2,2,5,1,4,4,4,4,I,S,T,P
SYN-ISTP-058,ISTP,4,1,5,3,1,3,3,4,4,2,4,3,1,4,2,2,I,S,T,P
SYN-ISTP-059,ISTP,2,1,3,3,1,5,3,2,4,3,5,2,2,5,2,3,I,S,T,P
SYN-ISTP-060,ISTP,4,2,4,1,3,5,1,3,5,1,2,3,3,4,3,2,I,S,T,P
SYN-ISTP-061,ISTP,3,2,3,5,4,5,2,2,1,4,3,2,2,3,3,3,I,S,T,P
SYN-ISTP-062,ISTP,3,1,3,1,3,4,2,4,3,2,4,2,2,2,5,3,I,S,T,P
SYN-ISTP-063,ISTP,3,4,4,3,3,5,1,2,5,1,4,3,5,4,4,4,I,S,T,P
SYN-ISTP-064,ISTP,4,2,4,1,3,4,3,5,1,3,3,1,2,1,4,4,I,S,T,P
SYN-ISTP-065,ISTP,4,3,4,4,5,4,2,3,5,3,3,3,1,1,4,4,I,S,T,P
SYN-ISTP-066,ISTP,4,4,4,3,3,2,5,1,3,3,4,3,2,5,3,5,I,S,T,P
SYN-ISTP-067,ISTP,3,4,5,3,1,4,4,4,5,2,3,2,3,3,5,4,I,S,T,P
SYN-ISTP-068,ISTP,5,3,5,3,3,5,2,2,5,1,5,2,2,1,3,4,I,S,T,P
SYN-ISTP-069,ISTP,4,4,3,2,2,3,1,5,2,2,4,4,2,5,3,4,I,S,T,P
SYN-ISTP-070,ISTP,3,4,4,4,4,1,4,3,5,2,5,2,2,5,2,1,I,S,T,P
SYN-ISTP-071,ISTP,4,5,3,1,3,2,3,2,3,3,4,4,5,4,2,4,I,S,T,P
SYN-ISTP-072,ISTP,2,2,4,4,2,5,1,4,4,3,5,2,3,1,1,3,I,S,T,P
SYN-ISTP-073,ISTP,2,2,5,2,2,4,2,2,4,1,4,3,2,3,3,4,I,S,T,P
SYN-ISTP-074,ISTP,4,1,2,1,5,4,2,3,4,1,3,3,2,3,2,4,I,S,T,P
SYN-ISTP-075,ISTP,5,5,4,4,1,2,2,5,5,3,3,3,2,3,3,4,I,S,T,P
SYN-ISTP-076,ISTP,5,3,3,2,3,4,4,5,5,3,3,1,3,3,1,4,I,S,T,P
SYN-ISTP-077,ISTP,4,3,5,2,4,2,3,4,4,4,5,1,4,2,4,3,I,S,T,P
SYN-ISTP-078,ISTP,5,1,2,3,2,5,2,3,4,2,2,3,2,2,2,5,I,S,T,P
SYN-ISTP-079,ISTP,5,2,3,1,1,3,3,5,4,2,3,3,2,4,1,4,I,S,T,P
SYN-ISTP-080,ISTP,2,4,4,1,1,4,2,1,5,3,3,1,2,3,1,3,I,S,T,P
SYN-ISFJ-001,ISFJ,4,3,4,5,5,5,3,4,3,4,2,2,4,4,5,3,I,S,F,J
SYN-ISFJ-002,ISFJ,3,2,4,4,4,4,1,4,2,4,2,3,4,2,3,5,I,S,F,J
SYN-ISFJ-003,ISFJ,3,3,4,3,3,4,1,5,1,4,1,3,4,4,3,3,I,S,F,J
SYN-ISFJ-004,ISFJ,3,1,1,1,1,4,1,2,2,3,3,3,2,2,3,4,I,S,F,J
SYN-ISFJ-005,ISFJ,5,2,5,3,2,3,4,4,1,5,3,5,3,3,5,3,I,S,F,J
SYN-ISFJ-006,ISFJ,4,1,2,1,3,4,2,5,2,5,4,5,5,4,3,3,I,S,F,J
SYN-ISFJ-007,ISFJ,4,1,5,2,3,5,3,2,3,1,4,4,3,2,5,3,I,S,F,J
SYN-ISFJ-008,ISFJ,4,2,2,2,1,5,3,2,2,5,1,3,3,2,1,1,I,S,F,J
SYN-ISFJ-009,ISFJ,5,1,3,4,2,4,2,3,1,4,1,5,3,3,4,2,I,S,F,J
SYN-ISFJ-010,ISFJ,4,2,4,1,1,3,2,4,1,3,2,2,4,2,3,4,I,S,F,J
SYN-ISFJ-011,ISFJ,5,2,5,2,3,3,4,4,1,3,4,5,5,4,3,1,I,S,F,J
SYN-ISFJ-012,ISFJ,4,2,5,2,1,4,2,4,2,1,3,5,4,2,5,2,I,S,F,J
SYN-ISFJ-013,ISFJ,3,2,4,3,1,4,1,3,1,2,1,1,2,2,3,2,I,S,F,J
SYN-ISFJ-014,ISFJ,3,1,4,3,3,3,1,2,5,3,2,3,5,1,4,3,I,S,F,J
SYN-ISFJ-015,ISFJ,3,2,4,4,4,4,2,5,1,3,2,3,5,4,5,2,I,S,F,J
SYN-ISFJ-016,ISFJ,4,4,5,2,1,4,1,4,2,2,2,5,4,1,5,3,I,S,F,J
SYN-ISFJ-017,ISFJ,4,2,5,1,1,4,1,3,4,3,4,4,2,2,3,5,I,S,F,J
SYN-ISFJ-018,ISFJ,4,2,5,1,3,3,2,3,4,5,3,5,1,2,1,1,I,S,F,J
SYN-ISFJ-019,ISFJ,4,5,4,3,3,3,2,4,3,4,2,3,2,2,5,2,I,S,F,J
SYN-ISFJ-020,ISFJ,3,1,4,1,1,5,4,3,1,5,3,4,5,3,4,3,I,S,F,J
SYN-ISFJ-021,ISFJ,5,3,5,2,2,5,1,4,2,5,3,5,3,4,1,2,I,S,F,J
SYN-ISFJ-022,ISFJ,2,4,5,1,2,5,3,3,1,2,2,3,5,2,5,1,I,S,F,J
SYN-ISFJ-023,ISFJ,3,2,4,1,1,2,5,5,2,4,4,4,3,2,1,4,I,S,F,J
SYN-ISFJ-024,ISFJ,4,2,5,1,1,3,1,4,3,3,4,3,3,2,4,1,I,S,F,J
SYN-ISFJ-025,ISFJ,5,4,4,1,2,3,3,2,3,2,1,2,4,2,5,1,I,S,F,J
SYN-ISFJ-026,ISFJ,3,2,3,1,2,3,3,4,3,3,2,4,3,1,2,2,I,S,F,J
SYN-ISFJ-027,ISFJ,2,2,4,2,5,5,2,5,3,4,5,4,2,2,3,1,I,S,F,J
SYN-ISFJ-028,ISFJ,5,3,3,5,4,2,4,4,1,4,1,3,3,4,5,2,I,S,F,J
SYN-ISFJ-029,ISFJ,3,1,4,2,4,3,2,2,3,3,2,5,4,2,5,1,I,S,F,J
SYN-ISFJ-030,ISFJ,2,3,2,3,1,2,3,4,2,4,1,5,5,2,3,3,I,S,F,J
SYN-ISFJ-031,ISFJ,4,2,4,4,1,2,1,5,3,4,4,3,4,2,5,2,I,S,F,J
SYN-ISFJ-032,ISFJ,4,4,3,1,4,3,3,4,2,3,5,4,4,3,4,3,I,S,F,J
SYN-ISFJ-033,ISFJ,4,3,5,3,3,4,3,2,4,3,1,3,2,4,4,3,I,S,F,J
SYN-ISFJ-034,ISFJ,4,1,4,1,4,2,4,4,1,2,3,2,5,3,4,1,I,S,F,J
SYN-ISFJ-035,ISFJ,3,2,2,2,4,2,5,3,1,3,4,4,2,4,1,2,I,S,F,J
SYN-ISFJ-036,ISFJ,4,3,4,4,4,4,2,5,2,2,3,5,4,1,2,1,I,S,F,J
SYN-ISFJ-037,ISFJ,5,1,2,1,2,5,1,3,3,5,1,4,5,1,2,1,I,S,F,J
SYN-ISFJ-038,ISFJ,2,4,3,2,2,3,3,4,1,5,1,4,2,2,1,2,I,S,F,J
SYN-ISFJ-039,ISFJ,2,1,3,1,2,4,3,5,4,3,3,5,2,3,5,2,I,S,F,J
SYN-ISFJ-040,ISFJ,4,1,3,1,2,2,4,2,2,4,2,3,1,4,3,1,I,S,F,J
SYN-ISFJ-041,ISFJ,4,1,4,2,3,3,3,3,3,4,1,4,3,3,5,2,I,S,F,J
SYN-ISFJ-042,ISFJ,5,1,5,1,5,3,2,4,3,4,3,4,1,2,2,1,I,S,F,J
SYN-ISFJ-043,ISFJ,3,2,3,1,1,4,1,4,2,4,3,5,5,4,5,4,I,S,F,J
SYN-ISFJ-044,ISFJ,2,2,3,2,2,4,2,2,3,2,2,2,5,2,2,4,I,S,F,J
SYN-ISFJ-045,ISFJ,4,3,2,3,4,3,2,4,4,3,2,3,3,2,5,1,I,S,F,J
SYN-ISFJ-046,ISFJ,4,2,3,4,1,3,1,5,1,5,1,2,5,5,5,3,I,S,F,J
SYN-ISFJ-047,ISFJ,2,3,1,5,3,4,1,1,3,3,1,3,4,4,3,1,I,S,F,J
SYN-ISFJ-048,ISFJ,5,5,5,4,1,5,4,3,4,3,2,3,5,2,4,4,I,S,F,J
SYN-ISFJ-049,ISFJ,4,2,2,2,2,4,2,2,4,4,2,2,4,2,1,1,I,S,F,J
SYN-ISFJ-050,ISFJ,4,1,3,1,1,3,3,3,2,4,2,5,5,1,4,2,I,S,F,J
SYN-ISFJ-051,ISFJ,3,5,2,5,4,2,3,4,3,1,5,4,5,1,3,1,I,S,F,J
SYN-ISFJ-052,ISFJ,5,1,4,2,1,5,4,2,3,3,4,4,4,1,3,2,I,S,F,J
SYN-ISFJ-053,ISFJ,3,3,3,3,3,5,4,5,5,2,3,4,3,3,5,2,I,S,F,J
SYN-ISFJ-054,ISFJ,4,3,5,4,3,3,1,3,5,2,2,2,3,2,4,5,I,S,F,J
SYN-ISFJ-055,ISFJ,5,2,3,4,4,3,4,3,4,4,2,4,3,2,5,3,I,S,F,J
SYN-ISFJ-056,ISFJ,3,2,3,2,2,2,4,5,4,5,1,4,4,1,5,5,I,S,F,J
SYN-ISFJ-057,ISFJ,5,2,5,4,1,4,4,3,4,1,1,3,5,2,4,3,I,S,F,J
SYN-ISFJ-058,ISFJ,4,4,3,3,3,4,3,5,1,4,4,2,5,4,5,2,I,S,F,J
SYN-ISFJ-059,ISFJ,3,3,1,3,1,4,3,4,2,4,2,3,2,1,5,2,I,S,F,J
SYN-ISFJ-060,ISFJ,4,3,4,3,2,3,2,2,3,3,3,3,2,3,5,2,I,S,F,J
SYN-ISFJ-061,ISFJ,1,2,5,2,2,4,2,3,4,2,2,3,3,2,3,2,I,S,F,J
SYN-ISFJ-062,ISFJ,5,5,4,3,2,2,2,1,2,3,5,4,3,1,1,3,I,S,F,J
SYN-ISFJ-063,ISFJ,2,2,5,1,2,4,2,3,2,5,3,4,5,1,5,3,I,S,F,J
SYN-ISFJ-064,ISFJ,2,2,2,2,3,5,2,4,4,4,2,4,2,2,2,5,I,S,F,J
SYN-ISFJ-065,ISFJ,1,1,5,2,2,4,2,5,4,1,3,4,4,4,5,2,I,S,F,J
SYN-ISFJ-066,ISFJ,3,3,1,5,2,4,3,4,4,1,4,5,4,3,2,3,I,S,F,J
SYN-ISFJ-067,ISFJ,1,3,2,5,1,4,3,3,4,2,5,5,3,2,4,2,I,S,F,J
SYN-ISFJ-068,ISFJ,4,2,3,3,1,5,2,3,5,4,1,5,2,3,5,5,I,S,F,J
SYN-ISFJ-069,ISFJ,5,2,1,2,4,4,3,1,2,5,1,5,2,3,4,3,I,S,F,J
SYN-ISFJ-070,ISFJ,5,3,5,2,1,2,1,4,1,3,3,5,4,2,4,3,I,S,F,J
SYN-ISFJ-071,ISFJ,3,2,4,1,2,3,4,4,1,4,3,5,4,3,1,1,I,S,F,J
SYN-ISFJ-072,ISFJ,4,4,3,1,3,4,1,5,2,5,5,2,1,3,4,2,I,S,F,J
SYN-ISFJ-073,ISFJ,5,5,2,1,1,4,3,2,2,5,2,3,5,2,3,1,I,S,F,J
SYN-ISFJ-074,ISFJ,4,2,3,3,1,3,1,5,4,4,3,3,4,1,5,1,I,S,F,J
SYN-ISFJ-075,ISFJ,4,5,5,1,2,3,3,5,2,4,2,5,2,2,2,3,I,S,F,J
SYN-ISFJ-076,ISFJ,3,3,3,4,1,4,1,4,3,4,2,2,5,4,3,1,I,S,F,J
SYN-ISFJ-077,ISFJ,3,2,1,2,4,4,4,5,3,4,2,3,4,2,4,2,I,S,F,J
SYN-ISFJ-078,ISFJ,5,2,1,2,1,4,1,2,1,5,1,4,2,3,5,5,I,S,F,J
SYN-ISFJ-079,ISFJ,4,2,5,2,4,4,1,5,2,5,3,4,4,2,4,3,I,S,F,J
SYN-ISFJ-080,ISFJ,2,3,4,1,2,4,3,4,2,2,2,5,3,1,4,2,I,S,F,J
SYN-ISTJ-001,ISTJ,3,2,3,2,1,4,5,4,2,1,5,3,3,2,4,2,I,S,T,J
SYN-ISTJ-002,ISTJ,2,3,1,1,3,2,4,4,5,2,4,1,1,3,1,3,I,S,T,J
SYN-ISTJ-003,ISTJ,2,5,5,1,2,5,2,2,5,3,5,2,5,2,5,4,I,S,T,J
SYN-ISTJ-004,ISTJ,3,4,5,5,3,5,2,4,2,2,5,3,5,1,5,4,I,S,T,J
SYN-ISTJ-005,ISTJ,4,4,5,4,1,3,2,3,2,1,5,3,2,4,4,1,I,S,T,J
SYN-ISTJ-006,ISTJ,3,1,3,4,2,4,3,3,5,2,4,3,3,3,3,5,I,S,T,J
SYN-ISTJ-007,ISTJ,5,2,3,1,3,2,3,5,5,2,5,2,4,2,3,2,I,S,T,J
SYN-ISTJ-008,ISTJ,4,4,5,2,5,2,2,4,4,2,3,4,4,1,4,1,I,S,T,J
SYN-ISTJ-009,ISTJ,4,3,5,4,3,2,2,2,5,2,4,3,4,2,5,2,I,S,T,J
SYN-ISTJ-010,ISTJ,3,1,3,3,4,5,2,3,4,2,3,2,4,1,3,2,I,S,T,J
SYN-ISTJ-011,ISTJ,3,5,4,1,1,5,3,3,3,1,3,3,1,4,3,1,I,S,T,J
SYN-ISTJ-012,ISTJ,4,1,4,2,4,4,2,2,5,3,2,4,4,3,4,3,I,S,T,J
SYN-ISTJ-013,ISTJ,2,3,3,3,2,4,2,5,3,4,4,2,3,1,5,2,I,S,T,J
SYN-ISTJ-014,ISTJ,3,2,3,4,3,2,2,2,3,1,3,3,2,3,3,1,I,S,T,J
SYN-ISTJ-015,ISTJ,3,2,1,3,3,1,3,4,3,2,2,4,4,1,2,3,I,S,T,J
SYN-ISTJ-016,ISTJ,3,1,5,3,4,2,3,3,2,1,4,3,5,5,4,2,I,S,T,J
SYN-ISTJ-017,ISTJ,5,3,5,3,3,4,3,5,4,4,5,3,5,3,4,5,I,S,T,J
SYN-ISTJ-018,ISTJ,4,1,4,5,4,2,5,3,5,3,1,2,3,2,3,3,I,S,T,J
SYN-ISTJ-019,ISTJ,3,2,4,1,2,4,3,5,2,3,4,2,5,1,2,1,I,S,T,J
SYN-ISTJ-020,ISTJ,3,2,1,1,2,4,2,4,5,4,5,2,3,3,4,2,I,S,T,J
SYN-ISTJ-021,ISTJ,5,3,4,2,2,5,2,2,5,4,5,1,4,1,3,5,I,S,T,J
SYN-ISTJ-022,ISTJ,2,2,3,4,3,2,2,4,2,2,4,2,3,1,4,1,I,S,T,J
SYN-ISTJ-023,ISTJ,4,4,4,3,2,3,5,2,3,2,4,3,3,1,4,4,I,S,T,J
SYN-ISTJ-024,ISTJ,4,1,3,1,4,3,3,4,3,4,4,1,2,3,5,1,I,S,T,J
SYN-ISTJ-025,ISTJ,5,3,2,2,3,2,3,4,4,2,3,2,4,1,3,1,I,S,T,J
SYN-ISTJ-026,ISTJ,1,2,5,1,4,5,3,4,1,5,4,2,1,3,4,3,I,S,T,J
SYN-ISTJ-027,ISTJ,2,1,4,2,1,3,1,2,4,2,4,1,5,2,4,3,I,S,T,J
SYN-ISTJ-028,ISTJ,4,4,5,1,3,4,1,4,4,4,3,3,5,5,1,4,I,S,T,J
SYN-ISTJ-029,ISTJ,5,3,1,2,4,4,2,2,2,1,5,4,4,2,5,3,I,S,T,J
SYN-ISTJ-030,ISTJ,3,4,1,2,2,4,3,3,3,2,4,2,3,2,4,2,I,S,T,J
SYN-ISTJ-031,ISTJ,4,3,5,1,4,4,2,3,1,4,5,1,3,3,5,3,I,S,T,J
SYN-ISTJ-032,ISTJ,1,2,4,2,1,4,3,4,4,2,4,3,3,1,4,5,I,S,T,J
SYN-ISTJ-033,ISTJ,2,3,4,3,5,1,1,4,3,3,1,3,4,3,3,1,I,S,T,J
SYN-ISTJ-034,ISTJ,4,3,5,1,2,4,2,4,4,2,3,2,4,3,2,1,I,S,T,J
SYN-ISTJ-035,ISTJ,3,2,4,3,3,3,5,4,5,1,4,3,3,4,3,1,I,S,T,J
SYN-ISTJ-036,ISTJ,4,3,4,3,2,3,2,3,2,5,5,3,3,1,5,3,I,S,T,J
SYN-ISTJ-037,ISTJ,5,3,3,2,5,4,2,4,5,2,4,1,3,2,3,2,I,S,T,J
SYN-ISTJ-038,ISTJ,4,2,4,2,2,4,1,3,3,4,3,1,4,1,3,2,I,S,T,J
SYN-ISTJ-039,ISTJ,5,2,5,3,3,3,2,4,2,1,5,2,3,1,2,1,I,S,T,J
SYN-ISTJ-040,ISTJ,5,2,1,1,5,2,2,3,2,1,4,2,2,2,1,1,I,S,T,J
SYN-ISTJ-041,ISTJ,4,5,4,5,5,4,2,5,4,4,2,2,3,3,4,5,I,S,T,J
SYN-ISTJ-042,ISTJ,2,3,2,1,2,5,3,3,1,1,4,4,3,4,5,3,I,S,T,J
SYN-ISTJ-043,ISTJ,3,1,2,4,2,3,2,3,3,1,3,2,3,3,1,2,I,S,T,J
SYN-ISTJ-044,ISTJ,2,3,2,3,1,5,2,4,3,2,1,2,5,3,5,3,I,S,T,J
SYN-ISTJ-045,ISTJ,4,3,3,2,1,5,1,4,4,1,5,1,3,4,1,3,I,S,T,J
SYN-ISTJ-046,ISTJ,3,4,5,2,2,5,1,2,1,4,4,2,3,1,2,4,I,S,T,J
SYN-ISTJ-047,ISTJ,4,2,3,5,3,4,2,3,5,1,4,3,5,1,2,2,I,S,T,J
SYN-ISTJ-048,ISTJ,5,1,3,2,3,5,3,4,3,2,5,4,3,1,4,2,I,S,T,J
SYN-ISTJ-049,ISTJ,4,5,4,4,3,4,4,3,4,3,5,2,4,4,2,2,I,S,T,J
SYN-ISTJ-050,ISTJ,5,4,3,2,3,4,5,5,2,1,4,2,4,4,1,3,I,S,T,J
SYN-ISTJ-051,ISTJ,5,3,3,1,1,5,1,1,4,2,5,1,5,2,4,1,I,S,T,J
SYN-ISTJ-052,ISTJ,3,4,4,3,2,3,3,3,5,4,2,2,2,5,3,2,I,S,T,J
SYN-ISTJ-053,ISTJ,5,1,5,4,1,4,1,2,2,2,3,3,5,3,3,1,I,S,T,J
SYN-ISTJ-054,ISTJ,3,3,2,3,4,5,2,2,5,2,4,1,2,4,4,3,I,S,T,J
SYN-ISTJ-055,ISTJ,1,4,2,2,3,3,2,5,4,5,3,1,4,2,2,2,I,S,T,J
SYN-ISTJ-056,ISTJ,5,2,5,2,1,2,1,4,3,2,4,3,5,2,3,2,I,S,T,J
SYN-ISTJ-057,ISTJ,3,4,3,2,2,4,1,3,2,2,4,5,1,3,3,1,I,S,T,J
SYN-ISTJ-058,ISTJ,4,1,4,1,3,5,2,1,3,1,3,2,2,3,2,2,I,S,T,J
SYN-ISTJ-059,ISTJ,3,4,5,3,1,3,3,4,2,1,3,2,5,4,4,2,I,S,T,J
SYN-ISTJ-060,ISTJ,2,1,4,3,5,2,3,3,2,1,2,1,3,3,4,3,I,S,T,J
SYN-ISTJ-061,ISTJ,3,4,3,2,5,3,3,3,5,5,3,2,2,2,3,2,I,S,T,J
SYN-ISTJ-062,ISTJ,5,3,2,4,2,4,3,5,3,2,3,1,1,5,3,2,I,S,T,J
SYN-ISTJ-063,ISTJ,3,1,3,2,3,2,4,3,3,4,5,3,4,4,4,4,I,S,T,J
SYN-ISTJ-064,ISTJ,1,1,4,1,3,2,2,5,1,1,4,1,2,2,4,1,I,S,T,J
SYN-ISTJ-065,ISTJ,4,2,4,3,2,4,1,2,5,1,5,1,5,1,4,4,I,S,T,J
SYN-ISTJ-066,ISTJ,2,3,5,2,4,5,4,5,4,2,5,3,5,4,4,4,I,S,T,J
SYN-ISTJ-067,ISTJ,2,1,2,1,1,2,3,5,2,2,4,3,5,1,3,4,I,S,T,J
SYN-ISTJ-068,ISTJ,2,1,4,4,1,4,4,3,3,1,2,3,5,1,4,2,I,S,T,J
SYN-ISTJ-069,ISTJ,5,1,5,2,5,4,2,5,4,2,2,2,4,3,5,1,I,S,T,J
SYN-ISTJ-070,ISTJ,4,1,4,3,3,4,5,5,2,4,4,2,3,1,5,5,I,S,T,J
SYN-ISTJ-071,ISTJ,5,2,5,3,2,2,2,4,2,4,5,3,4,1,5,1,I,S,T,J
SYN-ISTJ-072,ISTJ,4,3,3,2,5,1,4,5,4,2,5,4,2,2,3,1,I,S,T,J
SYN-ISTJ-073,ISTJ,4,2,2,2,3,2,4,3,4,3,5,3,5,2,4,1,I,S,T,J
SYN-ISTJ-074,ISTJ,2,2,4,4,2,5,3,4,5,4,4,3,2,2,3,2,I,S,T,J
SYN-ISTJ-075,ISTJ,4,3,4,2,3,4,4,3,3,2,3,1,3,3,4,3,I,S,T,J
SYN-ISTJ-076,ISTJ,4,3,4,4,3,4,3,3,3,3,4,1,2,5,5,2,I,S,T,J
SYN-ISTJ-077,ISTJ,2,2,4,4,3,5,3,5,2,1,3,5,5,2,2,1,I,S,T,J
SYN-ISTJ-078,ISTJ,2,2,2,2,2,5,5,5,4,2,5,5,1,1,4,3,I,S,T,J
SYN-ISTJ-079,ISTJ,3,2,2,3,1,3,3,5,3,3,3,5,5,3,2,2,I,S,T,J
SYN-ISTJ-080,ISTJ,4,1,2,1,5,3,2,5,4,1,3,3,2,1,5,1,I,S,T,J
SYN-ESTP-001,ESTP,1,5,1,2,2,2,3,5,2,2,4,3,4,2,2,4,E,S,T,P
SYN-ESTP-002,ESTP,2,4,2,4,4,4,4,4,4,1,5,1,5,1,1,4,E,S,T,P
SYN-ESTP-003,ESTP,4,3,4,5,2,3,3,2,2,2,5,2,1,4,1,3,E,S,T,P
SYN-ESTP-004,ESTP,1,2,3,4,2,4,2,4,3,2,4,2,1,4,2,4,E,S,T,P
SYN-ESTP-005,ESTP,5,1,2,4,1,4,4,3,1,5,3,2,3,2,1,5,E,S,T,P
SYN-ESTP-006,ESTP,3,3,1,3,1,4,2,4,4,4,4,2,1,3,1,2,E,S,T,P
SYN-ESTP-007,ESTP,4,4,2,4,4,2,3,4,3,5,4,4,1,3,3,4,E,S,T,P
SYN-ESTP-008,ESTP,4,3,1,4,3,2,3,5,4,1,3,1,1,4,3,4,E,S,T,P
SYN-ESTP-009,ESTP,2,3,3,4,3,3,4,4,5,1,5,4,4,4,4,5,E,S,T,P
SYN-ESTP-010,ESTP,5,4,2,3,2,5,3,5,5,1,5,3,3,5,1,5,E,S,T,P
SYN-ESTP-011,ESTP,1,4,3,5,2,4,1,2,3,1,4,2,4,4,5,3,E,S,T,P
SYN-ESTP-012,ESTP,2,5,3,5,3,2,4,1,5,1,4,5,2,3,4,4,E,S,T,P
SYN-ESTP-013,ESTP,2,3,4,3,1,5,2,3,4,4,4,3,3,2,4,5,E,S,T,P
SYN-ESTP-014,ESTP,1,1,2,2,3,4,2,5,4,1,3,2,3,4,1,1,E,S,T,P
SYN-ESTP-015,ESTP,3,3,3,4,2,3,2,4,4,1,5,1,3,2,2,1,E,S,T,P
SYN-ESTP-016,ESTP,2,4,1,5,4,4,1,5,1,4,4,2,3,2,4,4,E,S,T,P
SYN-ESTP-017,ESTP,3,2,5,1,3,5,3,3,3,3,4,2,2,5,2,2,E,S,T,P
SYN-ESTP-018,ESTP,3,5,1,4,2,5,5,5,4,3,4,3,3,4,1,2,E,S,T,P
SYN-ESTP-019,ESTP,1,5,1,3,1,2,2,4,4,2,3,3,1,3,1,4,E,S,T,P
SYN-ESTP-020,ESTP,1,2,3,2,4,2,4,2,5,1,4,1,3,5,3,3,E,S,T,P
SYN-ESTP-021,ESTP,3,3,3,4,1,2,2,5,4,4,5,4,4,2,2,3,E,S,T,P
SYN-ESTP-022,ESTP,4,5,2,4,2,2,1,3,4,2,5,3,3,5,3,3,E,S,T,P
SYN-ESTP-023,ESTP,5,2,1,4,2,5,1,3,3,1,2,2,2,4,4,2,E,S,T,P
SYN-ESTP-024,ESTP,1,5,2,2,2,2,4,3,5,2,4,3,2,5,3,4,E,S,T,P
